instance_id,state_hex,optimal_cost,algorithm,algo_params,heuristic,heuristic_params,h_start,solved,termination,solution_cost,suboptimality,nodes_expanded,nodes_generated,h_batches,h_states,h_time_s,wall_time_s,batch_size
43,e842cd67b901f3a5,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,46,,133,294,126,275,0.1015,0.1054,1
44,e5f1d3bc02a67498,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,50,,2828,6294,1717,3752,1.3166,1.3720,1
45,5df9b8e4a71c2036,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,48,,237,522,213,455,0.1640,0.1701,1
46,e91cf362ba5d7840,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",40.00,1,solved,42,,584,1351,500,1132,0.3835,0.3977,1
47,134cfe8abd796052,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",46.00,1,solved,48,,254,597,221,506,0.1708,0.1771,1
48,7fd425ca96083b1e,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,46,,391,937,268,611,0.2075,0.2162,1
49,e28cf1d50b4637a9,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",38.00,1,solved,38,,85,199,85,198,0.0729,0.0753,1
50,6172a04cbde8f593,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",54.00,1,solved,58,,224,506,219,490,0.1725,0.1784,1
51,81679da0befc3245,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,46,,188,432,177,403,0.1397,0.1447,1
52,79d850c2f6a4be31,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,44,,356,799,335,739,0.2579,0.2672,1
53,ef4568ac7d1932b0,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,44,,68,152,68,150,0.0541,0.0560,1
54,ec6d7120358b49af,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",50.00,1,solved,50,,345,757,317,689,0.2449,0.2538,1
55,b8f4c015e69d327a,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,44,,398,910,306,682,0.2458,0.2555,1
56,d7083c5469efa21b,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,46,,105,247,101,232,0.0791,0.0819,1
57,ce856da1b9f47230,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,42,,203,449,160,346,0.1277,0.1323,1
58,bc9e83f60a74125d,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,48,,360,821,274,605,0.2112,0.2192,1
59,fcbd1e49720856a3,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,44,,180,409,179,401,0.1423,0.1472,1
60,370fd5c469ab28e1,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",46.00,1,solved,46,,138,308,124,272,0.0971,0.1007,1
61,d3bf746c08e92a15,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,42,,146,325,121,266,0.0960,0.0994,1
62,02f596cb7ade1348,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,50,,807,1816,690,1524,0.5375,0.5580,1
63,7f0e9a832dcb6145,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",40.00,1,solved,40,,266,611,214,475,0.1675,0.1740,1
64,94dc8ea60b3172f5,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",40.00,1,solved,40,,109,250,94,214,0.0761,0.0788,1
65,2f3d5e748169a0cb,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",52.00,1,solved,52,,128,300,126,290,0.0987,0.1022,1
66,2c08a4b9f7513de6,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,46,,781,1788,521,1170,0.4085,0.4256,1
67,e5b973c86f0d412a,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,46,,83,188,75,165,0.0593,0.0614,1
68,2f5c6d840e31ab79,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",38.00,1,solved,40,,764,1705,360,786,0.2777,0.2900,1
69,d6fca037b254e198,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",46.00,1,solved,48,,83,193,79,180,0.0623,0.0645,1
70,a7ed91c82f453b60,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",36.00,1,solved,40,,1169,2666,633,1392,0.4862,0.5080,1
71,4b7d2f5a06ec1389,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,44,,363,828,241,531,0.1925,0.2004,1
72,098eab472d6c351f,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,46,,152,349,137,306,0.1076,0.1116,1
73,af45c2b80e931d67,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",54.00,1,solved,56,,1057,2305,645,1380,0.5114,0.5324,1
74,be08179d6a2fc354,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,50,,766,1738,642,1438,0.4897,0.5082,1
75,3db4a19e7f05286c,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",50.00,1,solved,50,,919,2050,731,1586,0.5623,0.5840,1
76,76ecf3d49805ba21,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",34.00,1,solved,36,,91,212,74,169,0.0562,0.0584,1
77,facb6e19430d8725,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,44,,656,1408,481,1012,0.3825,0.3977,1
78,4906fce2b7d853a1,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,46,,754,1754,550,1205,0.4314,0.4489,1
79,46d780f9b5eca213,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",54.00,1,solved,56,,1018,2317,830,1869,0.6393,0.6634,1
80,de07416b398fa25c,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",54.00,1,solved,54,,209,475,191,419,0.1520,0.1576,1
81,cb1afe9d62387045,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",34.00,1,solved,34,,88,206,65,147,0.0493,0.0513,1
82,d5fc3ea8790146b2,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",40.00,1,solved,40,,50,114,51,114,0.0402,0.0416,1
83,689f42bcd3e57a10,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",46.00,1,solved,48,,246,567,177,392,0.1414,0.1473,1
84,384e67c0af291bd5,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",50.00,1,solved,52,,859,1902,700,1513,0.5342,0.5544,1
85,f9d485730cb1a6e2,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",46.00,1,solved,50,,283,669,159,368,0.1233,0.1286,1
86,f94c758ab631e2d0,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,44,,53,122,54,122,0.0433,0.0448,1
87,5becf9a0714d6328,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",32.00,1,solved,36,,118,263,98,216,0.0764,0.0793,1
88,670f591ce3d2a48b,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",46.00,1,solved,48,,185,418,178,395,0.1497,0.1546,1
89,0d1ef39c7a524b68,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,44,,455,1042,284,610,0.2224,0.2314,1
90,d18cf0e27946a5b3,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",42.00,1,solved,44,,169,374,168,367,0.1304,0.1349,1
91,0389af6e2b7dc154,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",44.00,1,solved,44,,268,586,171,366,0.1351,0.1404,1
92,76c9a048febd2351,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",40.00,1,solved,40,,97,221,93,205,0.0735,0.0760,1
93,c207ebd8f6a19543,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",46.00,1,solved,48,,73,163,73,160,0.0577,0.0597,1
94,7fe4bac82d651930,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",40.00,1,solved,44,,284,623,232,505,0.1810,0.1879,1
95,7d6be28c3f9a1054,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""cpu"", ""temperature"": 2.0, ""threshold"": 0.3}",36.00,1,solved,40,,173,413,157,369,0.1214,0.1259,1
