instance_id,state_hex,optimal_cost,algorithm,algo_params,heuristic,heuristic_params,h_start,solved,termination,solution_cost,suboptimality,nodes_expanded,nodes_generated,h_batches,h_states,h_time_s,wall_time_s,batch_size
12,980a6fc437e2bd15,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,48,,510,1118,380,829,0.4922,0.5032,1
13,ca05ed26f479b381,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",41.00,1,solved,38,,61,136,62,136,0.0798,0.0813,1
14,9ec8fa3d2b645071,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",32.00,1,solved,34,,1265,2861,549,1205,0.6866,0.7061,1
15,6fbd9c583ea42017,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",39.00,1,solved,40,,95,221,71,163,0.0915,0.0934,1
16,f1d7a82e340b65c9,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",47.00,1,solved,48,,4302,9754,1566,3314,2.0177,2.0894,1
17,bd0c6e78a9f41352,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",36.00,1,solved,38,,839,1840,321,685,0.3991,0.4116,1
18,8f9d2b3046e17ac5,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",46.00,1,solved,50,,364,826,293,660,0.3748,0.3827,1
19,09c5e4ad2861fb37,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",44.00,1,solved,46,,484,1074,344,758,0.4395,0.4493,1
20,023e9f6db5ac1784,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",40.00,1,solved,42,,177,410,142,322,0.1840,0.1877,1
21,3bac4f2e0581796d,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,46,,345,781,265,585,0.3406,0.3480,1
22,d90c78a4b236e5f1,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",38.00,1,solved,42,,2331,5177,880,1846,1.0935,1.1277,1
23,e2dc5af87309b641,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",38.00,1,solved,40,,361,808,212,464,0.2679,0.2744,1
24,f94c7ab8650123ed,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",39.00,1,solved,40,,491,1104,329,726,0.4156,0.4249,1
25,cfda7312590eb648,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",47.00,1,solved,50,,238,528,168,358,0.2102,0.2149,1
26,8964e23dbc0f1a75,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",52.00,1,solved,56,,1860,4158,1034,2279,1.3230,1.3551,1
27,13647bae2c08d59f,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",62.00,1,solved,64,,4670,10591,2008,4383,2.6867,2.7688,1
28,d208b59c46f37e1a,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",49.00,1,solved,50,,3252,7356,1265,2746,1.6250,1.6758,1
29,7e158d906cf43ab2,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,48,,865,1920,564,1234,0.7104,0.7267,1
30,86d9b7304aef125c,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",53.00,1,solved,56,,6624,14943,2553,5554,3.2806,3.3882,1
31,8d7cf61a4b0e2539,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",47.00,1,solved,52,,5218,11836,3001,6571,3.8146,3.9126,1
32,b38cad416ef79052,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",43.00,1,solved,44,,126,294,105,239,0.1359,0.1387,1
33,39f86eadbc027514,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",39.00,1,solved,42,,890,2035,338,744,0.4273,0.4404,1
34,b3ae5d607214cf98,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",54.00,1,solved,56,,470,1040,375,817,0.4708,0.4806,1
35,b98cdaf73605e412,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",42.00,1,solved,46,,2028,4579,837,1802,1.0452,1.0761,1
36,6f5ce03dba179482,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",47.00,1,solved,48,,244,562,204,449,0.2672,0.2728,1
37,7301856e2bfac94d,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",58.00,1,solved,64,,3473,7794,2513,5581,3.2074,3.2779,1
38,0fb75d943ec126a8,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",46.00,1,solved,46,,272,600,209,453,0.2653,0.2710,1
39,e32c7015abd8f694,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",43.00,1,solved,44,,281,630,198,438,0.2504,0.2559,1
40,f5048eb97d1a36c2,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",40.00,1,solved,42,,257,585,192,427,0.2438,0.2490,1
41,63fbd92c840a751e,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",48.00,1,solved,54,,4853,11005,2794,6104,3.5559,3.6459,1
42,5ecdf3b928071a46,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",41.00,1,solved,44,,83,196,73,166,0.0957,0.0978,1
43,e842cd67b901f3a5,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,44,,209,469,206,455,0.2672,0.2724,1
44,e5f1d3bc02a67498,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",46.00,1,solved,50,,1802,3997,1073,2290,1.3521,1.3851,1
45,5df9b8e4a71c2036,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,48,,682,1470,485,1034,0.6054,0.6189,1
46,e91cf362ba5d7840,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",40.00,1,solved,44,,167,374,143,318,0.1823,0.1861,1
47,134cfe8abd796052,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",46.00,1,solved,46,,176,405,148,330,0.1945,0.1986,1
48,7fd425ca96083b1e,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",43.00,1,solved,46,,1566,3641,835,1841,1.0673,1.0956,1
49,e28cf1d50b4637a9,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",38.00,1,solved,38,,88,206,78,177,0.0991,0.1010,1
50,6172a04cbde8f593,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",54.00,1,solved,56,,4098,8970,895,1917,1.1888,1.2427,1
51,81679da0befc3245,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",46.00,1,solved,50,,12300,27723,4452,9656,5.7199,5.9265,1
52,79d850c2f6a4be31,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",41.00,1,solved,44,,559,1241,421,914,0.5265,0.5379,1
53,ef4568ac7d1932b0,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",43.00,1,solved,44,,87,194,77,170,0.0987,0.1007,1
54,ec6d7120358b49af,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",52.00,1,solved,50,,422,919,299,653,0.3784,0.3867,1
55,b8f4c015e69d327a,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",44.00,1,solved,46,,3044,6876,1127,2392,1.4380,1.4874,1
56,d7083c5469efa21b,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,46,,91,215,76,176,0.1000,0.1021,1
57,ce856da1b9f47230,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",42.00,1,solved,46,,4024,8900,1335,2817,1.6909,1.7514,1
58,bc9e83f60a74125d,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,48,,214,483,155,342,0.1964,0.2007,1
59,fcbd1e49720856a3,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",44.00,1,solved,46,,256,583,229,517,0.2908,0.2965,1
60,370fd5c469ab28e1,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,46,,714,1617,430,925,0.5745,0.5896,1
61,d3bf746c08e92a15,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",42.00,1,solved,44,,310,677,233,497,0.2955,0.3017,1
62,02f596cb7ade1348,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,48,,286,645,220,491,0.2838,0.2900,1
63,7f0e9a832dcb6145,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",40.00,1,solved,46,,19998,44964,3695,7737,4.6145,4.8543,1
64,94dc8ea60b3172f5,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",42.00,1,solved,46,,23238,51771,5453,11476,6.8180,7.1245,1
65,2f3d5e748169a0cb,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",54.00,1,solved,56,,2833,6463,1452,3204,1.9138,1.9656,1
66,2c08a4b9f7513de6,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",43.00,1,solved,46,,1145,2613,699,1527,0.8843,0.9057,1
67,e5b973c86f0d412a,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,46,,81,185,77,172,0.0989,0.1008,1
68,2f5c6d840e31ab79,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",38.00,1,solved,40,,2112,4720,1119,2435,1.4159,1.4515,1
69,d6fca037b254e198,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",46.00,1,solved,48,,272,618,218,482,0.2825,0.2886,1
70,a7ed91c82f453b60,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",36.00,1,solved,42,,2720,6065,1164,2512,1.4648,1.5072,1
71,4b7d2f5a06ec1389,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,48,,670,1521,385,841,0.4979,0.5105,1
72,098eab472d6c351f,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",46.00,1,solved,48,,528,1225,218,482,0.2860,0.2953,1
73,af45c2b80e931d67,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",54.00,1,solved,58,,1215,2715,846,1838,1.1084,1.1327,1
74,be08179d6a2fc354,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",44.00,1,solved,50,,1938,4423,1313,2917,1.6511,1.6888,1
75,3db4a19e7f05286c,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",50.00,1,solved,52,,731,1619,490,1058,0.6108,0.6246,1
76,76ecf3d49805ba21,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",34.00,1,solved,36,,413,937,255,560,0.3186,0.3262,1
77,facb6e19430d8725,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",43.00,1,solved,48,,1635,3551,923,1962,1.1683,1.1985,1
78,4906fce2b7d853a1,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",44.00,1,solved,46,,4218,9806,1423,3093,1.8398,1.9102,1
79,46d780f9b5eca213,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",54.00,1,solved,58,,2406,5345,1717,3789,2.1602,2.2080,1
80,de07416b398fa25c,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",56.00,1,solved,56,,25215,56919,7876,16656,10.3107,10.6916,1
81,cb1afe9d62387045,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",35.00,1,solved,38,,1186,2589,385,813,0.4768,0.4930,1
82,d5fc3ea8790146b2,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",40.00,1,solved,40,,131,304,110,249,0.1428,0.1456,1
83,689f42bcd3e57a10,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",47.00,1,solved,48,,160,370,126,287,0.1622,0.1656,1
84,384e67c0af291bd5,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",51.00,1,solved,52,,1496,3290,948,2057,1.1883,1.2157,1
85,f9d485730cb1a6e2,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,48,,354,815,249,555,0.3202,0.3276,1
86,f94c758ab631e2d0,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",43.00,1,solved,44,,503,1175,371,818,0.4837,0.4941,1
87,5becf9a0714d6328,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",33.00,1,solved,36,,111,250,103,227,0.1289,0.1313,1
88,670f591ce3d2a48b,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",47.00,1,solved,48,,322,718,207,443,0.2647,0.2711,1
89,0d1ef39c7a524b68,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",41.00,1,solved,44,,720,1659,358,767,0.4517,0.4636,1
90,d18cf0e27946a5b3,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",42.00,1,solved,44,,258,567,247,538,0.3104,0.3164,1
91,0389af6e2b7dc154,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",44.00,1,solved,44,,66,146,67,146,0.0860,0.0875,1
92,76c9a048febd2351,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",40.00,1,solved,42,,612,1306,356,748,0.4449,0.4554,1
93,c207ebd8f6a19543,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",48.00,1,solved,48,,71,161,70,157,0.0904,0.0921,1
94,7fe4bac82d651930,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",41.00,1,solved,48,,3953,8664,1992,4255,2.5099,2.5778,1
95,7d6be28c3f9a1054,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",37.00,1,solved,38,,46,110,46,107,0.0600,0.0611,1
96,b4d3ce96081a72f5,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",54.00,1,solved,58,,1348,3141,988,2264,1.2866,1.3141,1
97,9cab10dfe8537246,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",50.00,1,solved,54,,2642,5890,1128,2376,1.4709,1.5178,1
98,c9ed7f13b405682a,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",49.00,1,solved,50,,164,380,157,352,0.1996,0.2036,1
99,f58ab3427e6cd190,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",47.00,1,solved,48,,375,856,254,567,0.3325,0.3402,1
100,cd9aef14265b8730,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",49.00,1,solved,54,,285,627,252,556,0.3179,0.3241,1
101,29ed7f683ab4105c,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",39.00,1,solved,42,,1600,3572,1020,2209,1.2834,1.3133,1
102,fd41bc60895a2e37,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",45.00,1,solved,50,,9687,21602,3984,8470,5.0762,5.2387,1
103,ea017f926c5d3b84,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",44.00,1,solved,46,,94,212,86,187,0.1096,0.1117,1
104,b8cfa1603d9e7254,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",42.00,1,solved,42,,359,783,241,514,0.3040,0.3107,1
105,97fea518063db24c,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",41.00,1,solved,40,,55,126,56,126,0.0726,0.0739,1
106,867b2fc9354ed01a,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",50.00,1,solved,54,,1675,3733,1236,2731,1.5692,1.6029,1
107,7b8f3ae02c4d6915,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",37.00,1,solved,38,,84,170,83,166,0.1019,0.1038,1
108,69a83015bfcd2e74,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",42.00,1,solved,46,,367,833,258,572,0.3259,0.3331,1
109,5ed46b8fc70923a1,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",47.00,1,solved,48,,629,1412,430,951,0.5428,0.5548,1
110,d981e0af46c2b735,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",41.00,1,solved,44,,749,1605,463,977,0.5870,0.6004,1
111,9f0c3dab7528614e,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",41.00,1,solved,42,,182,428,112,256,0.1447,0.1482,1
112,798d54b2ec0136af,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",46.00,1,solved,50,,879,1991,506,1120,0.6424,0.6581,1
113,2ed87f340916c5ba,,idastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""cpu""}",49.00,1,solved,52,,6383,14328,2353,5087,2.9799,3.0773,1
