id,state_hex,optimal_cost
398,adcf3e482609751b,
399,719fb5e0ca34d268,
400,6d03249f5e18ca7b,
401,bd146f235c0e8a79,
402,984731e0fa2cb6d5,
403,4b0d6ae2fc913785,
404,c4865d9ef102b3a7,
405,1fbed6c90345a728,
406,03fb29ea81765c4d,
407,d60cf79e24b83a51,
408,5d93aeb0728f61c4,
409,3e5f60ad28c9b741,
410,5a0e87cf4923b6d1,
411,cbf940e827563ad1,
412,fa2d3198b70c65e4,
413,5a4cde82b713609f,
414,e91d5f80b2a4736c,
415,753819cb2a0d6e4f,
416,a6097bf14c3d285e,
417,740e3dcb89f12a65,
418,2ec8d5af079634b1,
419,0f48e6ac719d3b52,
420,e95d1ac2f80467b3,
421,0e91f6d8b4c5732a,
422,2fb576ea084d3c19,
423,efc1bad482037596,
424,bf873e10a5942dc6,
425,7f0d6e89ba3c1245,
426,b9f75ed342ac6180,
427,b91c7820eaf4365d,
428,d812ec37f4ba9650,
429,2f69c0e47b81a3d5,
430,6a52b0789ce4f3d1,
431,e8dc26147f0593ab,
432,0b3c845da97162ef,
433,dfe240ac9813b756,
434,1b4965df87a2ec30,
435,b3a59812e6c4fd70,
436,7acb35e92df61048,
437,85fc4031b92d6a7e,
438,780acdb5e94126f3,
439,08d12bac7e39654f,
440,1f08d3e7245cab96,
441,6e8cad970b52f314,
442,0cb861d54723af9e,
443,bf6ea5207d4c3819,
444,37bae04c85f1d692,
445,f9c8abe67d453210,
446,f65eb274839dc01a,
447,a8ed6bf9345c7021,
448,d672e3195f0cab48,
449,e6fd294c0b58713a,
450,7eb4235c0a8f1d69,
451,dfe8601954c2ba37,
452,ae1c90d8b5f26734,
453,af6850bd34c271e9,
454,ea56fbdc73814920,
455,b87c3a940d6521ef,
456,d3ba92807e1cf456,
457,138d4f7905ec6b2a,
458,a526103d7b9ec4f8,
459,8651c790e2bdfa43,
460,9a07ce146bd8f352,
461,7bfce34da6912850,
462,ef25ca789b1d3046,
463,a2d4b9ef370c1658,
464,a76280c4f9d5be13,
465,8a6e4fd1037529bc,
466,a8fd3c541e27b069,
467,fd9cb568ea713420,
468,b2e930f875cd61a4,
469,ac7910fdeb583462,
470,746dbfc0519e3a82,
471,07bd65842caf39e1,
472,830c5db172fe694a,
473,2ac8f13e94db7065,
474,6b1ce0df59a23487,
475,bd8cfe713605924a,
476,6a3d5bfe940c8271,
477,53bced89fa162740,
478,6e5b2f907841ca3d,
479,3f649d8a0b1c2e75,
480,e8519ca6f40d3b72,
481,ec81a025f7bd4693,
482,8fe9d56174acb023,
483,bf9de47c3601a582,
484,d5c4e182b907f63a,
485,a602581dbc937ef4,
486,c47930d2b816fae5,
487,3b0de89f15c472a6,
488,140cbaf9e6853d27,
489,3e2586cdba714f90,
490,06d9bc2af71e3854,
491,6ef9b4ca0d138572,
492,a86be5fc413927d0,
493,fde9304276ac581b,
494,3fd9a16042c85eb7,
495,e2c8f150b937a64d,
496,f90e2b761a8d3c54,
497,f79d2bce3605184a,
498,28d17eb90fac6345,
499,a7edfb60189c2534,
500,de5a6fc03241789b,
501,6281cfe94d05ba73,
502,2b8ef0d597a6431c,
503,1f694d8e5b2c70a3,
504,7ca5f06e3d19b428,
505,736cb58d1e49a2f0,
506,01d2afc8eb357649,
507,586ecf91ab2743d0,
508,5f8ce740b2d6a139,
509,68dc7e51f39ab042,
510,eafc7928b50d3146,
511,aeb8dc4079516f32,
512,4c7eb5893fda1260,
513,4af91c20b8ed7653,
514,fa8b29ec16045d37,
515,fad1e95c376840b2,
516,ce0f7a9d8614b352,
517,f7d8519c03a6b2e4,
518,7e0386c9a2f5d41b,
519,5df8391ac204e7b6,
520,e79fbda5c3186042,
521,dac6f5890241be73,
522,c63ab2f01e94d758,
523,bd97e8f0a61c5432,
524,562b10e8fdc4a379,
525,f1de89bc056473a2,
526,610f7ecb59d34a28,
527,12bdc7ef0598a643,
528,9a78f154bc02de63,
529,efac175b620d3894,
530,29dcb075fa463e81,
531,f3e6d2ac1789b054,
532,b7e5f8a103cd6429,
533,be6cfda184073925,
534,c905b1edaf647283,
535,e7b8c610afd53492,
536,b7c89d6023541fea,
537,f689db4ca721e053,
538,7468b9edf102a35c,
539,75dce9a6b103f428,
540,06e4f5812b37d9ca,
541,c39ef01a78b524d6,
542,bc9de5f0214a6783,
543,5dfe61b93a0827c4,
544,d68cfb970354a2e1,
545,d54b7efa01362c98,
546,adcf73e06b891452,
547,5e4b70a96fdc3821,
548,bac87d9632e4501f,
549,e78da95b431f60c2,
550,d80f913cb6e57a24,
551,7f098c6423d5ba1e,
552,aed578c20f1396b4,
553,fea147cb350962d8,
554,f7e9b0cd2a183546,
555,5639fbc4e201ad78,
556,ec89ad576f031b42,
557,de94f85106273bac,
558,eac9b7612f08d345,
559,f528b47a3e0c16d9,
560,37ed6a94fcb82051,
561,7c9a65b2e308f4d1,
562,43c6ef29b805d7a1,
563,f394b1d07e26a8c5,
564,8f47ebc1da653029,
565,c3b967d4210a85fe,
566,62bacfd0e3189475,
567,01edfa9b623c7584,
568,a4ced986bf257310,
569,dea579b62f4c3810,
570,a2fcd379be548016,
571,ef4973805cdab261,
572,ea19bdc87305f246,
573,5d68ec2f79043ab1,
574,91c5f6a807d2b3e4,
575,e8094b7f6c51d2a3,
576,abec603df8497251,
577,b98eaf10d6732c45,
578,0126ac5ed937fb84,
579,8aec7bd943f51620,
580,8d6459e0af13b27c,
581,b5f410ade6837c92,
582,86cfb01e379d245a,
583,78e9cfb15d6a2340,
584,b846d05721cfa3e9,
585,fdc9b63a28e47150,
586,9c2f7a51b408d3e6,
587,ab0c6f739e2514d8,
588,ec4da6f1b3789052,
589,d7ec6ab8510234f9,
590,e30facd6149527b8,
591,85af2db4e13697c0,
592,a30e9c5627f4b18d,
593,2caef0b14356987d,
594,a45d6bf9872ce031,
595,6de9fa4c05b82713,
596,7ea9825dbcf41360,
597,2c89de610f547ba3,
598,12c6b0a5efd83479,
599,f68edbc4231a5097,
600,dcef27658941a03b,
601,8dc629540a17fb3e,
602,3eac6f9db2815470,
603,b3c6e074912df5a8,
604,ade9b7f1c5843026,
605,d904f65c8a3127be,
606,2a69b3edcf081754,
607,17b9ad5e2c03f468,
608,0fc987ed5b32a641,
609,9c527640bf13ed8a,
610,37fbe8ad9204c651,
611,2a76394c1f05be8d,
612,d2ec9ba8f3046571,
613,af0cd14973e6b285,
614,81c5f9de6b0734a2,
615,aef5679c823410bd,
616,f14a70c6be23859d,
617,a72c39b0e4f6d518,
618,e269b5c10f487ad3,
619,ecd19f58a6243b70,
620,c295d47fb8013e6a,
621,afd9bc562e413780,
622,dce8a459b672f310,
623,aef8943d6c01527b,
624,ca58bf9107e2364d,
625,2f16e8a0d94c73b5,
626,be0adc693f415728,
627,84b5dc9fe1027a36,
628,a7c43f520896edb1,
629,f89c2d50ab14e736,
630,a3d8f6c97b21e540,
631,a90e2d6b4fc13875,
632,f7ed402c9b83a516,
633,76a4ed120b95cf38,
634,ead673c29b85f410,
635,b83d6c2a0f7e9415,
636,74bce26f0a39d518,
637,26ecd9a807f53b14,
638,a7364890bdcef251,
639,0fac8e59b3d17462,
640,87e9ac12d5f4b360,
641,082cad15ef64b379,
642,682ce0b374f951ad,
643,e78cd0231b54f96a,
644,9bfc3ea042671d58,
645,be298f43015cd7a6,
646,cd0e8591f7a4632b,
647,086df9bc5ea47231,
648,b4086eda95c2f371,
649,a4e138c5bd0726f9,
650,8c9da146372eb05f,
651,e65d9fa07421b38c,
652,ab6d2ce31f849750,
653,bf9e67c82453a01d,
654,753ce4a012f8b96d,
655,defc79a03b814256,
656,c48feda263057b19,
657,3bdae71896c420f5,
658,c70e1d245ab83f96,
659,8e0d7bc23f5a4619,
660,b7e8fc9d04a26135,
661,04dce5ab9f286371,
662,7203dfa4b1e96c58,
663,b2f8c3de71065a94,
664,e217468bda0f539c,
665,bd6a27f953ce1840,
666,bec2763df8a14095,
667,2e5cd96f813ab740,
668,653f709d148eba2c,
669,c2a9ed517b3460f8,
670,4a81fdc2370be569,
671,0e68f9a513d47b2c,
672,f9a628ec4bd73150,
673,ac8db094ef615237,
674,7a9cf0b6e85234d1,
675,f70bec8d41a53269,
676,27ca91d0e856fb34,
677,aec7f98631bd5024,
678,7b0d3f1ea9c52648,
679,2fde705b36a8194c,
680,d38c90aef6517b42,
681,f9c6345d7a81b02e,
682,0fc18be57296ad34,
683,9f6cd0a175483be2,
684,3f0924a7bc85d6e1,
685,abdef08471c96523,
686,72f963be584c10ad,
687,b32d78e094ca6f15,
688,e6d289bc1a54f037,
689,5fc46d30e789b2a1,
690,df9c80e147a62b53,
691,9401f87c3e6d2ab5,
692,a3e8bc192f5760d4,
693,e7df281a6953b4c0,
694,3849572d06ebaf1c,
695,eba5703d14f869c2,
696,4f1eadbc52396870,
697,13adf06cb7952e84,
698,ebc6d1a98524f037,
699,b4fc3d60e7189a25,
700,d403e1c5ab276f98,
701,0658ca2d791efb43,
702,49edcb2af7586031,
703,3b9810fec65d7a42,
704,e93f6a80b5d4172c,
705,ebd436c59f78a210,
706,0c269ef13db87a45,
707,ce0af64875d321b9,
708,cd5a19837b4ef026,
709,e59ad4b2710cf638,
710,067e3bad2c4f8591,
711,df2c1a7836b5e049,
712,f649b57c0ed8312a,
713,a9dc78e03521fb64,
714,fe8960c1ba7523d4,
715,1fdc60e834b5972a,
716,061389dcba54f27e,
717,bc69e315daf48270,
718,9308754b12d6efca,
719,f28a705e1bc4936d,
720,a4ef1c7b38d96025,
721,647f5c9eb30a281d,
722,219dc06fe385a4b7,
723,689ab4defc137520,
724,9d4c70f2b681a3e5,
725,ae973fdc65082b14,
726,aebdf176230c4985,
727,76d834b0cafe9215,
728,95fca8ed0672134b,
729,f9deb23a750c8614,
730,6fec9830bd427a51,
731,e6c4d5807a319bf2,
732,b5172adf360ce498,
733,75c63da4e219b08f,
734,fb0a3794e865c12d,
735,fe0a2cd395b76481,
736,0ec1f596237a4bd8,
737,e9683fd17ac5b024,
738,8f721cad6e05439b,
739,eb21c08d6f75943a,
740,697cfd824b5a30e1,
741,d94c7f2106a8be35,
742,6d54ec217a09bf83,
743,b8d4c091e6537af2,
744,210dcf946b38ea75,
745,9fec624805a71d3b,
746,93085fdc74612bea,
747,f98461d2ab7ce035,
748,d632cf495b8e701a,
749,937cfd1e0286ba45,
750,6f7c831b42095ade,
751,06c35a79deb4218f,
752,ba0fc6492d5317e8,
753,ae0d32756b941fc8,
754,d7591860c2b3afe4,
755,b5e9cf4a0168273d,
756,7a683c91fe0d254b,
757,630e79c8fbda2145,
758,0e68cda572943f1b,
759,683bf9d7ace51024,
760,7fedb5c80231a496,
761,834f96dc57be20a1,
762,7df345cabe086291,
763,fbd96ce23518a740,
764,6cb9a3df418e5072,
765,ef9d4ab805c61327,
766,a258eb1c9704f63d,
767,37ba8092c14df65e,
768,1e09a458df27cb63,
769,9d6872b4cf1530ae,
770,c14abf8e2d093657,
771,29ae3bf805714d6c,
772,c9761efb034a285d,
773,ecb9608721a543df,
774,789d6a10bfe23c54,
775,aef8907d4bc56321,
776,a56230ed7489bfc1,
777,d68ce420f57a3b91,
778,bc14d5f086a9723e,
779,360cb7df98ae5124,
780,8b3f524c0d19ea76,
781,a6bce5d0729f3184,
782,cb94afe27168d350,
783,052ca369db78ef41,
784,06e834d75b2c91fa,
785,3f197dbe620c58a4,
786,eac8df51730b2694,
787,fa94b760e31c25d8,
788,3d975f180e6ca4b2,
789,7c025648eb9daf13,
790,d75af8492e0c36b1,
791,c49aebf18236d075,
792,c5f937e68402ba1d,
793,36b2aecf578d1490,
794,9ce82b31fd06457a,
795,df56907cb81a32e4,
796,560ca94ed1283f7b,
797,08ebc915df73624a,
798,e825f7910bdc4a36,
799,b2089dc735a1ef64,
800,5d0ba6c7e3142f89,
801,dc89a720f1e4b356,
802,b3ace6f9d1457082,
803,03ab6dfe2741589c,
804,fc79b0835e4a621d,
805,6fa174c90e2d38b5,
806,ce67b9da83f14520,
807,0f8512c3de7ab694,
808,8e0d9a6c7f12b534,
809,dc2ebf80a5697431,
810,cadf31908e7b2546,
811,320a67ec4b589f1d,
812,cfd7501eba642938,
813,d691b7c03ae5284f,
814,ac6d741b0e385f92,
815,0b1763afe2954cd8,
816,1ca9de38570b62f4,
817,08d4ecf593b267a1,
818,2c9763df1e4ab085,
819,7efd80ca915b6342,
820,bec730d92685f1a4,
821,a3f7c5d01b8692e4,
822,bc0a62fe85347d91,
823,8401fcb3a2ed9675,
824,abd9f08e263c4751,
825,76dae08cf394152b,
826,eacd7fb041965283,
827,e9bc3f7d62085a14,
828,26de97b5a3f8c140,
829,fa7d268c0b19453e,
830,7cd4f6e8ba053192,
831,b2da91ec8f047653,
832,5f9cbea2017d6843,
833,c548bf620d1e7a93,
834,6fe3b7901da8254c,
835,a984ef271cbd5360,
836,e6f4751328cdb9a0,
837,6d1ce85f0794a32b,
838,7e1c2d50abf96384,
839,95418dafbe32607c,
840,26b813cf9704dea5,
841,079ecbf436a8d125,
842,e1c4a968f70b532d,
843,cd483769f501ae2b,
844,57ba2f963c01d48e,
845,cbeaf2586d193470,
846,bad260ec37149f58,
847,d1489cf0b2ea6537,
848,1d096aec25b47f83,
849,632de4f17c5a9b80,
850,0e2f9dbc7154a368,
851,85e1fc2674bd309a,
852,c8194eaf7b62d035,
853,0f124e7d65cb3a89,
854,e78df2c10439a5b6,
855,2bfce7ad06935148,
856,c584fe90bda62371,
857,29f8a4e17d635cb0,
858,7c0931bef6a8d452,
859,3fdc9eb80671a542,
860,87d9c4f2eb05a163,
861,a48d9e15bf3726c0,
862,2f4b30ec7d15a968,
863,ab0638ed9451f72c,
864,3ad4e6bf2c987051,
865,a2f83b6d790c14e5,
866,6eba439d78512fc0,
867,93fca0675be2814d,
868,0c6fd582eb9a4731,
869,deac50b649f87231,
870,eca8f64079d5b312,
871,bcd7a980456ef132,
872,bd082654ecaf7931,
873,b5dfea9c71043286,
874,0951ebd437f8a2c6,
875,0bac345df76892e1,
876,380c2e6a5f1d7b49,
877,327d895c0bfa6e41,
878,985df1c074ea362b,
879,f659d0c2b8e3714a,
880,271fae8c45b936d0,
881,97eaf3408612c5bd,
882,78f914ea3b05c62d,
883,fcb14a293e0d7856,
884,f9c4e0752a163d8b,
885,03be6c98f571a4d2,
886,0dc4ef39b7a82651,
887,9dabe2850f463c71,
888,0583e19bfc6d7a42,
889,bc09752e6af8314d,
890,9aef1630cb4d7258,
891,0e6c1849af723bd5,
892,bf0d254a387c9e61,
893,a6fd73ecb5982014,
894,e7f982ba510c6d34,
895,ba0cd49e6538271f,
896,48ecda31b52967f0,
897,8a749dec3501bf62,
898,769d1045fbcae823,
899,45fca697238ebd10,
900,2efc408d7b1a5693,
901,689d7ecf3b5a2140,
902,79cd602afb85e143,
903,e40cf7962d85ab13,
904,6abfe0937d412c58,
905,13b5e029a7fd64c8,
906,b53cf4e0718a26d9,
907,bed859f4a302c671,
908,b9fed06825c3417a,
909,e6a71d523c0f4b89,
910,21abf36c479de580,
911,32e57cfa68d410b9,
912,bf3d794a2c08e615,
913,df87c3b6a219e054,
914,7cf83e950adb2164,
915,0d1f96a58b7c32e4,
916,b925fe187c64d03a,
917,ac68903db2f1574e,
918,dc09b5e4238a761f,
919,df1eb4c82a093765,
920,a6cef579028d43b1,
921,461afd987302b5ec,
922,5b9ac04f83de2167,
923,7e8f5ac0b3412d96,
924,3c0689a2bf1de745,
925,fb41c028ed36a597,
926,6dc81fe2a70345b9,
927,f38b9c40ade76251,
928,7f81c03eba542d96,
929,b385d091ef7c42a6,
930,6e4750fbda193c82,
931,9d0f7ba834561ce2,
932,738e6cdb0214af59,
933,fe7c16b52a3490d8,
934,bf0a358e67c9214d,
935,0daeb148f95c7632,
936,fe0d5b8c2a941736,
937,4fc3a7d0561e298b,
938,e8d4205691a7cbf3,
939,59bdc06ae734f281,
940,0dc2af1857496be3,
941,0ec6a5df837b2149,
942,cef8d560a12974b3,
943,7f1e84d0a5263bc9,
944,ab05fe82c73916d4,
945,bf9a561e230c748d,
946,cad5e7630b89f241,
947,69dfcab52748e310,
948,fbad98610e453c27,
